customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5130-80A6D0,Male,0,Yes,Yes,3,Yes,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.43,242.74,No
5131-32ED72,Female,0,No,No,15,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,48.72,738.32,No
5132-AE9A4C,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,56.5,1649.15,No
5133-0C6A8C,Male,0,Yes,No,26,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),49.28,1275.61,No
5134-F4084A,Male,0,Yes,Yes,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.07,57.29,Yes
5135-E3AF52,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,84.37,657.14,No
5136-A410DE,Female,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.95,2421.75,No
5137-86746B,Female,0,No,Yes,2,No,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,47.78,105.07,Yes
5138-B6571F,Male,0,No,No,57,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,51.21,2901.44,No
5139-1D326F,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.59,604.9,No
5140-6B5A1A,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,59.65,86.05,No
5141-1648F7,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,23.28,21.83,No
5142-16B9B2,Male,0,Yes,No,19,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,45.68,862.26,No
5143-321261,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.88,491.44,No
5144-01D72D,Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.43,61.01,Yes
5145-2AE083,Male,0,Yes,No,2,No,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),41.92,91.94,No
5146-83CE63,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),76.74,2617.08,No
5147-1718FD,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.64,0.0,No
5148-755EAE,Female,0,No,No,20,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,18.0,385.44,No
5149-3539A1,Female,0,No,No,2,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),18.0,20.05,Yes
5150-AD1880,Male,1,Yes,No,28,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,47.07,1329.03,Yes
5151-478C49,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.75,1488.96,Yes
5152-C3A6FC,Male,1,No,No,8,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),32.78,251.73,Yes
5153-CE05C2,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),91.41,2638.88,No
5154-CC1421,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),56.72,739.09,No
5155-9D0FE4,Female,1,Yes,No,9,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),62.02,524.15,No
5156-89E605,Male,0,No,No,13,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,66.08,857.87,Yes
5157-C3148F,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.77,1673.62,Yes
5158-9EC7DD,Male,0,No,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.05,2605.56,No
5159-20BE19,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,60.6,1260.07,No
5160-B0BDCD,Female,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,32.72,532.17,No
5161-C4F072,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),74.28,2147.82,No
5162-4607E7,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,56.72,2724.27,Yes
5163-DC11CB,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),82.56,503.0,No
5164-3BFDBC,Male,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,32.46,2333.65,Yes
5165-DEC2EE,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,68.6,305.51,Yes
5166-488158,Female,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,83.88,1346.07,Yes
5167-C36848,Male,0,No,Yes,1,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,85.75,92.17,No
5168-BBF418,Female,1,No,No,25,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),66.35,1647.55,No
5169-2826AA,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56.12,1487.66,Yes
5170-53D06F,Female,0,No,No,11,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27.82,312.87,No
5171-444E9F,Male,1,No,No,1,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,69.63,64.31,Yes
5172-1E1A06,Male,1,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.85,103.72,Yes
5173-D2018E,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.19,2163.31,No
5174-36402D,Female,1,Yes,No,31,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),38.81,1210.44,Yes
5175-0285B7,Female,0,No,No,16,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,48.88,781.54,No
5176-F74066,Female,1,Yes,Yes,14,No,Yes,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,39.31,525.25,Yes
5177-6E54C1,Male,0,No,Yes,0,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,47.47,0.0,No
5178-F90818,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),84.9,91.66,Yes
5179-47D57C,Female,0,No,No,30,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.91,2194.63,No
5180-EA8672,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,66.03,1070.13,No
5181-E93CEF,Female,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),63.2,639.12,Yes
5182-5297A1,Male,0,Yes,Yes,55,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.89,2809.07,No
5183-C5E4FC,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.81,2653.03,Yes
5184-2103CD,Female,1,No,Yes,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.9,662.6,Yes
5185-134F57,Female,0,No,No,19,No,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,64.71,1199.46,Yes
5186-473044,Female,0,Yes,No,21,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.22,1063.31,No
5187-50DEEA,Female,0,No,No,7,No,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),18.0,130.67,Yes
5188-6EDF0D,Female,0,No,No,34,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.55,2143.3,Yes
5189-D432D2,Male,1,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,78.26,2198.97,No
5190-3186EA,Male,0,No,No,3,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.32,165.22,Yes
5191-F88029,Male,0,Yes,Yes,32,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,59.34,1879.85,No
5192-3456E8,Male,0,No,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.96,943.86,Yes
5193-BA817C,Female,0,No,No,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,178.57,Yes
5194-6B4C35,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,94.02,3928.27,Yes
5195-426D91,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),80.85,170.69,No
5196-E52172,Male,0,No,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),54.34,1406.62,No
5197-12E6A5,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,78.4,66.94,Yes
5198-BE5379,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),81.07,200.0,No
5199-A93D49,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,52.48,1001.46,Yes
5200-002B0F,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.63,676.1,No
5201-C4C477,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,83.31,676.54,Yes
5202-940D2E,Male,0,Yes,No,9,Yes,No phone service,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,75.31,680.24,Yes
5203-455E4C,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,73.89,1120.84,No
5204-6D470F,Female,1,Yes,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,32.69,111.14,Yes
5205-2B7EAD,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),57.91,296.5,Yes
5206-F2614D,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,60.27,856.82,Yes
5207-609A72,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,74.63,2980.22,No
5208-0D4577,Female,0,Yes,No,6,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,63.56,375.13,No
5209-E5821F,Male,0,Yes,No,7,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),23.23,161.59,No
5210-88784A,Female,0,Yes,No,41,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),31.34,1293.16,Yes
5211-6FAE98,Female,0,No,Yes,3,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),71.96,245.02,Yes
5212-F015B4,Male,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,63.27,1438.97,No
5213-7FA0A4,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.07,481.57,No
5214-1B06A9,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,55.77,439.05,No
5215-569522,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.37,493.8,Yes
5216-FE3C3F,Male,1,No,Yes,16,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),31.32,500.96,No
5217-79C63F,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),55.64,2737.56,Yes
5218-A42B6D,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.76,1943.54,No
5219-56FDB0,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,77.82,334.69,Yes
5220-46B513,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),57.53,1713.77,No
5221-8C1B46,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.65,634.37,No
5222-212591,Female,0,No,No,33,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,38.81,1261.05,No
5223-4C86B2,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.41,1345.85,Yes
5224-020FEB,Female,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,27.35,441.12,Yes
5225-FAA8A3,Male,0,Yes,Yes,46,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,23.6,1072.19,No
5226-8C467C,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,50.11,358.04,No
5227-3527A3,Female,0,Yes,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.49,1516.52,Yes
5228-D48E89,Male,0,No,No,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),22.43,81.64,No
5229-E6F21B,Male,0,No,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.57,1206.86,Yes
5230-19C9F7,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),72.24,890.45,No
5231-63FCE9,Female,0,No,No,47,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.43,2103.32,No
5232-24514E,Female,0,No,Yes,21,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.38,1372.9,No
5233-B1EB18,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,81.54,737.65,No
5234-A94C26,Female,0,Yes,No,5,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),37.53,185.54,Yes
5235-2F7181,Male,1,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.39,2599.12,Yes
5236-EE39A0,Female,0,Yes,Yes,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.86,0.0,No
5237-A5EBD4,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.48,492.17,No
5238-DB2070,Male,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.63,3692.66,Yes
5239-B32F78,Male,0,No,Yes,23,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.3,1782.54,Yes
5240-3D3E06,Male,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.62,302.58,Yes
5241-27292E,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.74,1633.79,No
5242-77D02B,Female,0,No,No,11,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.0,189.85,No
5243-D7BCE7,Male,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,32.05,373.19,No
5244-C1F2E6,Female,0,No,No,6,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),54.27,305.52,No
5245-3DA301,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),53.44,311.66,No
5246-A4FF16,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.16,474.73,Yes
5247-7808DA,Male,0,No,No,69,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.92,4146.08,No
5248-B2EACB,Female,0,No,Yes,4,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),85.28,349.43,Yes
5249-2F9204,Male,1,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,58.65,64.04,Yes
5250-9CF368,Male,0,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.87,815.32,No
5251-D62C70,Male,0,No,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,84.86,1363.18,No
5252-77E1AA,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.62,783.1,Yes
5253-295C8E,Male,1,No,No,21,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,61.79,1296.25,Yes
5254-8123E2,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),51.8,729.55,No
5255-07418D,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),91.8,840.8,Yes
5256-25CDC7,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),66.22,1479.97,No
5257-6BA68B,Female,0,No,Yes,3,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.6,153.49,No
5258-0CBEC6,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),82.26,239.0,No
5259-B90FB4,Male,0,No,No,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,67.13,642.85,No
5260-3CE199,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,59.13,542.98,No
5261-730F3F,Female,0,No,Yes,19,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.87,1444.33,No
5262-8C81AC,Female,1,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,76.55,1390.73,Yes
5263-F9A16B,Female,0,Yes,No,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.77,64.98,No
5264-DC9715,Female,0,Yes,No,25,No,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,71.58,1778.57,No
5265-157F07,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,86.23,90.08,No
5266-625548,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,71.87,1417.38,No
5267-CE6718,Male,0,No,Yes,49,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,33.76,1634.46,No
5268-26E9F8,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,63.85,0.0,Yes
5269-6BE407,Female,1,No,Yes,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,54.36,1391.62,Yes
5270-34D053,Male,0,Yes,No,6,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.61,105.38,Yes
5271-F7DEA7,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.49,448.16,Yes
5272-6FE22F,Male,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.79,0.0,No
5273-4FD45F,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),70.4,1763.72,Yes
5274-5BFADC,Female,0,No,No,50,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,30.29,1496.95,No
5275-EF3765,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.79,4507.54,Yes
5276-C78C3C,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.42,1883.34,No
5277-22E98B,Male,1,No,Yes,42,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),55.9,2329.61,No
5278-F9BFDB,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),92.01,92.85,Yes
5279-E238A3,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),76.35,4825.79,No
5280-3C6B17,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),87.77,1307.25,No
5281-9809FA,Female,1,Yes,No,20,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.49,1193.95,No
5282-6E348D,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),59.77,483.95,No
5283-204DB1,Male,0,Yes,Yes,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,58.13,398.9,Yes
5284-180133,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.86,2077.58,Yes
5285-46FD45,Male,0,Yes,Yes,4,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.88,180.01,Yes
5286-0E12B0,Male,1,Yes,No,16,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),57.31,916.12,Yes
5287-5504EE,Female,0,Yes,No,0,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.19,0.0,Yes
5288-C2043E,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.44,292.8,Yes
5289-D272D8,Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),58.51,577.01,Yes
5290-D6E2D2,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),66.56,2741.7,Yes
5291-0C9339,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.93,2461.0,No
5292-E86769,Male,0,No,No,34,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,71.71,2442.23,Yes
5293-ACFDDC,Male,0,Yes,No,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,23.93,441.56,No
5294-B1A7CB,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),69.3,75.48,Yes
5295-D8A903,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),76.34,797.2,No
5296-4B9A35,Male,0,Yes,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.09,81.09,No
5297-220504,Male,1,Yes,Yes,17,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),59.95,1007.66,Yes
5298-6A6D5D,Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,81.05,2396.23,No
5299-CF50DF,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,59.26,195.94,No
5300-CDF86D,Male,0,Yes,No,17,No,No phone service,No,No,No,No,No,No,No,One year,No,Mailed check,18.0,307.23,No
5301-13BA8F,Male,0,No,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),54.82,837.46,No
5302-43C47B,Male,1,Yes,No,11,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,64.58,715.74,No
5303-B726E7,Female,1,No,No,0,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.98,0.0,Yes
5304-6C5C6C,Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,69.17,690.28,No
5305-27325D,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,59.11,179.56,No
5306-34D1CF,Male,0,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,41.32,66.29,No
5307-B6E808,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.55,0.0,Yes
5308-06EEB0,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),47.48,1036.79,No
5309-3DCE8B,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,75.66,606.83,No
5310-509A73,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.55,2202.76,No
5311-B2B963,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),77.47,1326.5,No
5312-3C4CA2,Male,0,No,Yes,1,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,51.76,66.93,Yes
5313-2D413A,Female,0,No,Yes,16,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,52.77,871.08,No
5314-23E1D6,Female,0,No,No,14,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.47,303.31,No
